383,Scott Cooper,Vehicle Shop,adventure-works\shu0,scott2@adventure-works.com,773-555-0182,01/10/2005,
475,John Evans,Real Sporting Goods,adventure-works\shu0,john17@adventure-works.com,581-555-0172,01/07/2006,
493,Michael Sullivan,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113,01/11/2006,
696,Maciej Dusza,Roadway Supplies,adventure-works\shu0,maciej1@adventure-works.com,962-555-0144,01/11/2005,
698,Andy Carothers,Western Bike Supplies,adventure-works\shu0,andy1@adventure-works.com,944-555-0148,01/07/2006,
29636,Andy Carothers,Western Bike Supplies,adventure-works\shu0,andy1@adventure-works.com,944-555-0148,01/07/2006,
29682,Scott Cooper,Vehicle Shop,adventure-works\shu0,scott2@adventure-works.com,773-555-0182,01/10/2005,
29728,Maciej Dusza,Roadway Supplies,adventure-works\shu0,maciej1@adventure-works.com,962-555-0144,01/11/2005,
29744,John Evans,Real Sporting Goods,adventure-works\shu0,john17@adventure-works.com,581-555-0172,01/07/2006,
30022,Dylan Miller,Metropolitan Manufacturing,adventure-works\shu0,dylan1@adventure-works.com,140-555-0192,01/11/2005,
30047,Michael Sullivan,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113,01/11/2006,
95,Jane N. Carmichael,Rural Department Store,adventure-works\shu0,jane0@adventure-works.com,716-555-0167,01/07/2007,
331,Wanda F. Vernon,Technical Parts Manufacturing,adventure-works\shu0,wanda0@adventure-works.com,433-555-0168,01/07/2007,
29631,Jane N. Carmichael,Rural Department Store,adventure-works\shu0,jane0@adventure-works.com,716-555-0167,01/07/2007,
30116,Wanda F. Vernon,Technical Parts Manufacturing,adventure-works\shu0,wanda0@adventure-works.com,433-555-0168,01/07/2007,
421,Forrest J. Chandler,Fitness Cycling,adventure-works\shu0,forrest0@adventure-works.com,448-555-0179,01/07/2007,
29650,Forrest J. Chandler,Fitness Cycling,adventure-works\shu0,forrest0@adventure-works.com,448-555-0179,01/07/2007,
241,Eric A. Jacobsen,Vale Riding Supplies,adventure-works\shu0,eric5@adventure-works.com,703-555-0120,01/07/2007,
599,Raul E. Casts,Westside Plaza,adventure-works\shu0,raul0@adventure-works.com,362-555-0162,01/07/2007,
29641,Raul E. Casts,Westside Plaza,adventure-works\shu0,raul0@adventure-works.com,362-555-0162,01/07/2007,
29871,Eric A. Jacobsen,Vale Riding Supplies,adventure-works\shu0,eric5@adventure-works.com,703-555-0120,01/07/2007,
185,Sandeep Kaliyath,Weekend Bike Tours,adventure-works\shu0,sandeep1@adventure-works.com,495-555-0113,01/07/2007,
205,Frank Mart¡nez,Rally Master Company Inc,adventure-works\shu0,frank5@adventure-works.com,171-555-0147,01/07/2007,
275,Chris Cannon,Outdoor Sporting Goods,adventure-works\shu0,chris5@adventure-works.com,118-555-0131,01/07/2007,
29623,Chris Cannon,Outdoor Sporting Goods,adventure-works\shu0,chris5@adventure-works.com,118-555-0131,01/07/2007,
29893,Sandeep Kaliyath,Weekend Bike Tours,adventure-works\shu0,sandeep1@adventure-works.com,495-555-0113,01/07/2007,
29987,Frank Mart¡nez,Rally Master Company Inc,adventure-works\shu0,frank5@adventure-works.com,171-555-0147,01/07/2007,
132,Teanna M. Cobb,Another Sporting Goods Company,adventure-works\linda3,teanna0@adventure-works.com,661-555-0168,01/08/2007,
360,Ramona J. Antrim,Novelty Bikes,adventure-works\michael9,ramona0@adventure-works.com,327-555-0148,01/08/2007,
362,Sharon A. Crow,Grand Cycle Store,adventure-works\david8,sharon1@adventure-works.com,889-555-0176,01/08/2007,
29517,Ramona J. Antrim,Novelty Bikes,adventure-works\michael9,ramona0@adventure-works.com,327-555-0148,01/08/2007,
605,Matthew J. Cavallari,Outstanding Cycles,adventure-works\david8,matthew1@adventure-works.com,695-555-0161,01/08/2007,
29643,Matthew J. Cavallari,Outstanding Cycles,adventure-works\david8,matthew1@adventure-works.com,695-555-0161,01/08/2007,
693,Bart Duncan,Stock Parts and Supplies,adventure-works\david8,bart0@adventure-works.com,539-555-0121,01/08/2007,
29727,Bart Duncan,Stock Parts and Supplies,adventure-works\david8,bart0@adventure-works.com,539-555-0121,01/08/2007,
307,Neva M. Mitchell,Riding Associates,adventure-works\pamela0,neva0@adventure-works.com,992-555-0134,01/08/2007,
30024,Neva M. Mitchell,Riding Associates,adventure-works\pamela0,neva0@adventure-works.com,992-555-0134,01/08/2007,
181,Michael J. Lee,Family Entertainment Center,adventure-works\pamela0,michael18@adventure-works.com,396-555-0139,01/08/2007,
29936,Michael J. Lee,Family Entertainment Center,adventure-works\pamela0,michael18@adventure-works.com,396-555-0139,01/08/2007,
361,Karan Khanna,Fitness Supplies,adventure-works\pamela0,karan1@adventure-works.com,390-555-0150,01/08/2007,
29907,Karan Khanna,Fitness Supplies,adventure-works\pamela0,karan1@adventure-works.com,390-555-0150,01/08/2007,
199,Roger Lengel,Authorized Bike Sales and Rental,adventure-works\pamela0,roger1@adventure-works.com,947-555-0143,01/08/2007,
29942,Roger Lengel,Authorized Bike Sales and Rental,adventure-works\pamela0,roger1@adventure-works.com,947-555-0143,01/08/2007,
264,Phyllis B. Tuffield,Fasteners & Bolts Outlet,adventure-works\garrett1,phyllis3@adventure-works.com,277-555-0182,01/08/2007,
30093,Phyllis B. Tuffield,Fasteners & Bolts Outlet,adventure-works\garrett1,phyllis3@adventure-works.com,277-555-0182,01/08/2007,
138,Jane Clayton,South Bike Company,adventure-works\garrett1,jane1@adventure-works.com,206-555-0195,01/08/2007,
29666,Jane Clayton,South Bike Company,adventure-works\garrett1,jane1@adventure-works.com,206-555-0195,01/08/2007,
552,Tim Kim,Consolidated Messenger,adventure-works\garrett1,tim0@adventure-works.com,244-555-0115,01/08/2007,
29911,Tim Kim,Consolidated Messenger,adventure-works\garrett1,tim0@adventure-works.com,244-555-0115,01/08/2007,
250,Denean J. Ison,Express Bike Services,adventure-works\jae0,denean0@adventure-works.com,1 (11) 500 555-0127,01/08/2007,
520,Mari B. Caldwell,Metro Metals Co.,adventure-works\jae0,mari0@adventure-works.com,1 (11) 500 555-0118,01/08/2007,
556,Nancy A. McPhearson,Variety Cycling,adventure-works\jae0,nancy3@adventure-works.com,1 (11) 500 555-0195,01/08/2007,
29615,Mari B. Caldwell,Metro Metals Co.,adventure-works\jae0,mari0@adventure-works.com,1 (11) 500 555-0118,01/08/2007,
29868,Denean J. Ison,Express Bike Services,adventure-works\jae0,denean0@adventure-works.com,1 (11) 500 555-0127,01/08/2007,
30005,Nancy A. McPhearson,Variety Cycling,adventure-works\jae0,nancy3@adventure-works.com,1 (11) 500 555-0195,01/08/2007,
394,Bonnie Kearney,Little Sports Center,adventure-works\jae0,bonnie1@adventure-works.com,1 (11) 500 555-0116,01/08/2007,
617,Arlene Huff,Tubeless Tire Company,adventure-works\jae0,arlene0@adventure-works.com,1 (11) 500 555-0146,01/08/2007,
29860,Arlene Huff,Tubeless Tire Company,adventure-works\jae0,arlene0@adventure-works.com,1 (11) 500 555-0146,01/08/2007,
70,Deepak Kumar,Outdoor Aerobic Systems Company,adventure-works\jae0,deepak0@adventure-works.com,1 (11) 500 555-0122,01/08/2007,
178,Dick Dievendorff,Rampart Amusement Company,adventure-works\jae0,dick1@adventure-works.com,1 (11) 500 555-0193,01/08/2007,
358,Joe Kim,Mail Market,adventure-works\jae0,joe1@adventure-works.com,1 (11) 500 555-0144,01/08/2007,
29713,Dick Dievendorff,Rampart Amusement Company,adventure-works\jae0,dick1@adventure-works.com,1 (11) 500 555-0193,01/08/2007,
29908,Joe Kim,Mail Market,adventure-works\jae0,joe1@adventure-works.com,1 (11) 500 555-0144,01/08/2007,
29926,Deepak Kumar,Outdoor Aerobic Systems Company,adventure-works\jae0,deepak0@adventure-works.com,1 (11) 500 555-0122,01/08/2007,
263,Timothy B. Burnett,Farthest Bike Store,adventure-works\josé1,timothy0@adventure-works.com,251-555-0172,01/08/2007,
29608,Timothy B. Burnett,Farthest Bike Store,adventure-works\josé1,timothy0@adventure-works.com,251-555-0172,01/08/2007,
28,Jackie E. Blackwell,Commuter Bicycle Store,adventure-works\josé1,jackie0@adventure-works.com,972-555-0163,01/08/2007,
29567,Jackie E. Blackwell,Commuter Bicycle Store,adventure-works\josé1,jackie0@adventure-works.com,972-555-0163,01/08/2007,
100,Kirk T King,Up-To-Date Sports,adventure-works\josé1,kirk2@adventure-works.com,979-555-0163,01/08/2007,
29918,Kirk T King,Up-To-Date Sports,adventure-works\josé1,kirk2@adventure-works.com,979-555-0163,01/08/2007,
64,Vamsi Kuppa,Metal Clearing House,adventure-works\josé1,vamsi1@adventure-works.com,290-555-0196,01/08/2007,
316,Ben Miller,Low Price Cycles,adventure-works\josé1,ben1@adventure-works.com,207-555-0167,01/08/2007,
629,Ryan Ihrig,Efficient Cycling,adventure-works\josé1,ryan4@adventure-works.com,809-555-0152,01/08/2007,
29863,Ryan Ihrig,Efficient Cycling,adventure-works\josé1,ryan4@adventure-works.com,809-555-0152,01/08/2007,
29928,Vamsi Kuppa,Metal Clearing House,adventure-works\josé1,vamsi1@adventure-works.com,290-555-0196,01/08/2007,
30021,Ben Miller,Low Price Cycles,adventure-works\josé1,ben1@adventure-works.com,207-555-0167,01/08/2007,
607,Alice M. Steiner,Maintenance and Repair for Bicycles,adventure-works\jillian0,alice4@adventure-works.com,355-555-0180,01/08/2007,
30035,Alice M. Steiner,Maintenance and Repair for Bicycles,adventure-works\jillian0,alice4@adventure-works.com,355-555-0180,01/08/2007,
399,Chad J. Tedford,Big Cycle Mall,adventure-works\jillian0,chad1@adventure-works.com,588-555-0128,01/08/2007,
30061,Chad J. Tedford,Big Cycle Mall,adventure-works\jillian0,chad1@adventure-works.com,588-555-0128,01/08/2007,
606,Helge Hoeing,Little Bicycle Supply Shop,adventure-works\jillian0,helge0@adventure-works.com,850-555-0198,01/08/2007,
29848,Helge Hoeing,Little Bicycle Supply Shop,adventure-works\jillian0,helge0@adventure-works.com,850-555-0198,01/08/2007,
363,Chris Ashton,Immense Manufacturing Company,adventure-works\jillian0,chris3@adventure-works.com,556-555-0145,01/08/2007,
29524,Chris Ashton,Immense Manufacturing Company,adventure-works\jillian0,chris3@adventure-works.com,556-555-0145,01/08/2007,
131,Vanessa J. Tench,Eighth Bike Store,adventure-works\shu0,vanessa0@adventure-works.com,785-555-0163,01/08/2007,
610,Liza Marie N. Stevens,Fitness Department Stores,adventure-works\shu0,lizamarie0@adventure-works.com,366-555-0110,01/08/2007,
30036,Liza Marie N. Stevens,Fitness Department Stores,adventure-works\shu0,lizamarie0@adventure-works.com,366-555-0110,01/08/2007,
30063,Vanessa J. Tench,Eighth Bike Store,adventure-works\shu0,vanessa0@adventure-works.com,785-555-0163,01/08/2007,
563,Sean P. Jacobson,Systematic Sales,adventure-works\shu0,sean2@adventure-works.com,555-555-0162,01/08/2007,
29506,Sean P. Jacobson,Systematic Sales,adventure-works\shu0,sean2@adventure-works.com,555-555-0162,01/08/2007,
20,Jean P. Handley,Central Discount Store,adventure-works\david8,jean1@adventure-works.com,582-555-0113,01/09/2005,
92,Jovita A. Carmody,Sports Commodities,adventure-works\david8,jovita0@adventure-works.com,646-555-0137,01/09/2005,
96,Bonnie B. Lepro,More Bikes!,adventure-works\linda3,bonnie2@adventure-works.com,354-555-0130,01/09/2005,
180,Nicky E. Chesnut,Full-Service Bike Store,adventure-works\michael9,nicky0@adventure-works.com,264-555-0164,01/09/2005,
29632,Jovita A. Carmody,Sports Commodities,adventure-works\david8,jovita0@adventure-works.com,646-555-0137,01/09/2005,
29655,Nicky E. Chesnut,Full-Service Bike Store,adventure-works\michael9,nicky0@adventure-works.com,264-555-0164,01/09/2005,
29810,Jean P. Handley,Central Discount Store,adventure-works\david8,jean1@adventure-works.com,582-555-0113,01/09/2005,
29944,Bonnie B. Lepro,More Bikes!,adventure-works\linda3,bonnie2@adventure-works.com,354-555-0130,01/09/2005,
114,John L. Colon,Two Wheels Cycle Store,adventure-works\linda3,john14@adventure-works.com,397-555-0144,01/09/2005,
272,Henry L. Campen,Metro Cycle Shop,adventure-works\david8,henry0@adventure-works.com,635-555-0126,01/09/2005,
29622,Henry L. Campen,Metro Cycle Shop,adventure-works\david8,henry0@adventure-works.com,635-555-0126,01/09/2005,
29673,John L. Colon,Two Wheels Cycle Store,adventure-works\linda3,john14@adventure-works.com,397-555-0144,01/09/2005,
294,Alberto F. Baltazar,Flawless Bike Shop,adventure-works\linda3,alberto0@adventure-works.com,780-555-0114,01/09/2005,
366,Teresa Atkinson,Extended Bike Sales,adventure-works\linda3,teresa0@adventure-works.com,129-555-0110,01/09/2005,
29525,Teresa Atkinson,Extended Bike Sales,adventure-works\linda3,teresa0@adventure-works.com,129-555-0110,01/09/2005,
222,Barry Johnson,Sample Bike Store,adventure-works\linda3,barry1@adventure-works.com,858-555-0140,01/09/2005,
29883,Barry Johnson,Sample Bike Store,adventure-works\linda3,barry1@adventure-works.com,858-555-0140,01/09/2005,
91,Joy R. Koski,Scooters and Bikes Store,adventure-works\pamela0,joy0@adventure-works.com,810-555-0198,01/09/2005,
29921,Joy R. Koski,Scooters and Bikes Store,adventure-works\pamela0,joy0@adventure-works.com,810-555-0198,01/09/2005,
156,Lester J. Bowman,Metal Processing Company,adventure-works\garrett1,lester0@adventure-works.com,844-555-0112,01/09/2005,
29577,Lester J. Bowman,Metal Processing Company,adventure-works\garrett1,lester0@adventure-works.com,844-555-0112,01/09/2005,
631,Robert P. Lyeba,Tandem Sales and Service,adventure-works\garrett1,robert8@adventure-works.com,631-555-0155,01/09/2005,
29969,Robert P. Lyeba,Tandem Sales and Service,adventure-works\garrett1,robert8@adventure-works.com,631-555-0155,01/09/2005,
174,Michael L. Bohling,Toy Manufacturing Inc,adventure-works\garrett1,michael12@adventure-works.com,838-555-0147,01/09/2005,
588,Pat A. Chambers,General Cycle Storehouse,adventure-works\garrett1,pat1@adventure-works.com,127-555-0124,01/09/2005,
29649,Pat A. Chambers,General Cycle Storehouse,adventure-works\garrett1,pat1@adventure-works.com,127-555-0124,01/09/2005,
498,Kelly Focht,Quick Delivery Service,adventure-works\garrett1,kelly0@adventure-works.com,272-555-0123,01/09/2005,
29755,Kelly Focht,Quick Delivery Service,adventure-works\garrett1,kelly0@adventure-works.com,272-555-0123,01/09/2005,
173,Rudolph J. Dillon,Sundry Sporting Goods,adventure-works\josé1,rudolph0@adventure-works.com,722-555-0169,01/09/2005,
29714,Rudolph J. Dillon,Sundry Sporting Goods,adventure-works\josé1,rudolph0@adventure-works.com,722-555-0169,01/09/2005,
47,Hattie J. Haemon,Greater Bike Store,adventure-works\josé1,hattie0@adventure-works.com,141-555-0172,01/09/2005,
460,Martha R. Espinoza,Price-Cutter Discount Bikes,adventure-works\josé1,martha0@adventure-works.com,753-555-0179,01/09/2005,
29740,Martha R. Espinoza,Price-Cutter Discount Bikes,adventure-works\josé1,martha0@adventure-works.com,753-555-0179,01/09/2005,
29803,Hattie J. Haemon,Greater Bike Store,adventure-works\josé1,hattie0@adventure-works.com,141-555-0172,01/09/2005,
155,Joseph N. Castellucio,Corner Bicycle Supply,adventure-works\josé1,joseph1@adventure-works.com,180-555-0114,01/09/2005,
551,Samuel N. Agcaoili,Vinyl and Plastic Goods Corporation,adventure-works\josé1,samuel0@adventure-works.com,554-555-0110,01/09/2005,
29494,Samuel N. Agcaoili,Vinyl and Plastic Goods Corporation,adventure-works\josé1,samuel0@adventure-works.com,554-555-0110,01/09/2005,
29639,Joseph N. Castellucio,Corner Bicycle Supply,adventure-works\josé1,joseph1@adventure-works.com,180-555-0114,01/09/2005,
172,Gabriele Dickmann,Certified Sports Supply,adventure-works\josé1,gabriele0@adventure-works.com,835-555-0116,01/09/2005,
29711,Gabriele Dickmann,Certified Sports Supply,adventure-works\josé1,gabriele0@adventure-works.com,835-555-0116,01/09/2005,
118,Yale Li,Rapid Bikes,adventure-works\josé1,yale0@adventure-works.com,316-555-0138,01/09/2005,
678,Reuben D'sa,Vigorous Exercise Company,adventure-works\josé1,reuben1@adventure-works.com,916-555-0137,01/09/2005,
29722,Reuben D'sa,Vigorous Exercise Company,adventure-works\josé1,reuben1@adventure-works.com,916-555-0137,01/09/2005,
29950,Yale Li,Rapid Bikes,adventure-works\josé1,yale0@adventure-works.com,316-555-0138,01/09/2005,
3,Donna F. Carreras,Advanced Bike Components,adventure-works\jillian0,donna0@adventure-works.com,279-555-0130,01/09/2005,
57,Judy R. Lundahl,Leading Sales & Repair,adventure-works\jillian0,judy1@adventure-works.com,260-555-0130,01/09/2005,
238,Jodan M. Jacobson,A Great Bicycle Company,adventure-works\jillian0,jodan0@adventure-works.com,652-555-0189,01/09/2005,
273,Christie J. Trujillo,A Typical Bike Shop,adventure-works\jillian0,christie0@adventure-works.com,686-555-0180,01/09/2005,
417,Ruth A. Choin,Genuine Bike Shop,adventure-works\jillian0,ruth1@adventure-works.com,273-555-0181,01/09/2005,
29637,Donna F. Carreras,Advanced Bike Components,adventure-works\jillian0,donna0@adventure-works.com,279-555-0130,01/09/2005,
29659,Ruth A. Choin,Genuine Bike Shop,adventure-works\jillian0,ruth1@adventure-works.com,273-555-0181,01/09/2005,
29872,Jodan M. Jacobson,A Great Bicycle Company,adventure-works\jillian0,jodan0@adventure-works.com,652-555-0189,01/09/2005,
29967,Judy R. Lundahl,Leading Sales & Repair,adventure-works\jillian0,judy1@adventure-works.com,260-555-0130,01/09/2005,
30090,Christie J. Trujillo,A Typical Bike Shop,adventure-works\jillian0,christie0@adventure-works.com,686-555-0180,01/09/2005,
76,James J. Krow,Out-of-the-Way Hotels,adventure-works\jillian0,james11@adventure-works.com,265-555-0190,01/09/2005,
418,Lee J. Chapla,Good Bike Shop,adventure-works\jillian0,lee0@adventure-works.com,223-555-0184,01/09/2005,
29651,Lee J. Chapla,Good Bike Shop,adventure-works\jillian0,lee0@adventure-works.com,223-555-0184,01/09/2005,
75,Aidan Delaney,Paint Supply,adventure-works\jillian0,aidan0@adventure-works.com,358-555-0188,01/09/2005,
562,Yvonne McKay,Practical Bike Supply Company,adventure-works\jillian0,yvonne1@adventure-works.com,623-555-0144,01/09/2005,
29702,Aidan Delaney,Paint Supply,adventure-works\jillian0,aidan0@adventure-works.com,358-555-0188,01/09/2005,
30003,Yvonne McKay,Practical Bike Supply Company,adventure-works\jillian0,yvonne1@adventure-works.com,623-555-0144,01/09/2005,
93,Prashanth Desai,Stationary Bikes and Stands,adventure-works\jillian0,prashanth0@adventure-works.com,138-555-0156,01/09/2005,
453,Jon Ganio,Unique Bikes,adventure-works\jillian0,jon0@adventure-works.com,672-555-0112,01/09/2005,
647,Michael Vanderhyde,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141,01/09/2005,
29708,Prashanth Desai,Stationary Bikes and Stands,adventure-works\jillian0,prashanth0@adventure-works.com,138-555-0156,01/09/2005,
29769,Jon Ganio,Unique Bikes,adventure-works\jillian0,jon0@adventure-works.com,672-555-0112,01/09/2005,
30106,Michael Vanderhyde,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141,01/09/2005,
608,Steven B. Brown,Golf and Cycle Store,adventure-works\shu0,steven1@adventure-works.com,280-555-0124,01/09/2005,
29562,Steven B. Brown,Golf and Cycle Store,adventure-works\shu0,steven1@adventure-works.com,280-555-0124,01/09/2005,
367,Tammy J. Khan,Brown Bicycle Company,adventure-works\shu0,tammy0@adventure-works.com,145-555-0166,01/09/2005,
439,Shannon P. Elliott,Regional Manufacturing,adventure-works\shu0,shannon0@adventure-works.com,425-555-0158,01/09/2005,
473,Kay E. Krane,Racing Toys,adventure-works\shu0,kay0@adventure-works.com,731-555-0187,01/09/2005,
581,Geri P. Farrell,Safe Toys,adventure-works\shu0,geri0@adventure-works.com,329-555-0183,01/09/2005,
648,Cheryl M. Herring,Small Bike Shop,adventure-works\shu0,cheryl0@adventure-works.com,158-555-0154,01/09/2005,
29733,Shannon P. Elliott,Regional Manufacturing,adventure-works\shu0,shannon0@adventure-works.com,425-555-0158,01/09/2005,
29748,Geri P. Farrell,Safe Toys,adventure-works\shu0,geri0@adventure-works.com,329-555-0183,01/09/2005,
29834,Cheryl M. Herring,Small Bike Shop,adventure-works\shu0,cheryl0@adventure-works.com,158-555-0154,01/09/2005,
29897,Kay E. Krane,Racing Toys,adventure-works\shu0,kay0@adventure-works.com,731-555-0187,01/09/2005,
419,Darrell M. Banks,Exertion Activities Club,adventure-works\shu0,darrell0@adventure-works.com,816-555-0118,01/09/2005,
169,Brenda Diaz,Downtown Hotel,adventure-works\shu0,brenda2@adventure-works.com,147-555-0192,01/09/2005,
29710,Brenda Diaz,Downtown Hotel,adventure-works\shu0,brenda2@adventure-works.com,147-555-0192,01/09/2005,
187,Frank Campbell,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,01/09/2005,
293,Conor Cunningham,Fashionable Bikes and Accessories,adventure-works\shu0,conor0@adventure-works.com,115-555-0113,01/09/2005,
365,Jack Creasey,Distinctive Store,adventure-works\shu0,jack2@adventure-works.com,539-555-0182,01/09/2005,
545,Christian Kleinerman,Finish and Sealant Products,adventure-works\shu0,christian1@adventure-works.com,362-555-0177,01/09/2005,
624,Mike Hines,First Cycle Store,adventure-works\shu0,mike3@adventure-works.com,454-555-0160,01/09/2005,
29686,Jack Creasey,Distinctive Store,adventure-works\shu0,jack2@adventure-works.com,539-555-0182,01/09/2005,
29690,Conor Cunningham,Fashionable Bikes and Accessories,adventure-works\shu0,conor0@adventure-works.com,115-555-0113,01/09/2005,
29842,Mike Hines,First Cycle Store,adventure-works\shu0,mike3@adventure-works.com,454-555-0160,01/09/2005,
29914,Christian Kleinerman,Finish and Sealant Products,adventure-works\shu0,christian1@adventure-works.com,362-555-0177,01/09/2005,
29938,Frank Campbell,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,01/09/2005,
182,Stanley A. Alan,Another Bicycle Company,adventure-works\david8,stanley0@adventure-works.com,156-555-0126,01/09/2007,
29550,Stanley A. Alan,Another Bicycle Company,adventure-works\david8,stanley0@adventure-works.com,156-555-0126,01/09/2007,
6,Rosmarie J. Carroll,Aerobic Exercise Company,adventure-works\linda3,rosmarie0@adventure-works.com,244-555-0112,01/09/2007,
38,Betty M. Haines,Finer Mart,adventure-works\david8,betty0@adventure-works.com,867-555-0114,01/09/2007,
308,Megan N. Davis,Rugged Bikes,adventure-works\david8,megan1@adventure-works.com,839-555-0198,01/09/2007,
470,Delia B. Toone,Wingtip Toys,adventure-works\david8,delia0@adventure-works.com,328-555-0192,01/09/2007,
29638,Rosmarie J. Carroll,Aerobic Exercise Company,adventure-works\linda3,rosmarie0@adventure-works.com,244-555-0112,01/09/2007,
29695,Megan N. Davis,Rugged Bikes,adventure-works\david8,megan1@adventure-works.com,839-555-0198,01/09/2007,
29806,Betty M. Haines,Finer Mart,adventure-works\david8,betty0@adventure-works.com,867-555-0114,01/09/2007,
30080,Delia B. Toone,Wingtip Toys,adventure-works\david8,delia0@adventure-works.com,328-555-0192,01/09/2007,
60,Sean J. Lunt,Main Bicycle Services,adventure-works\linda3,sean4@adventure-works.com,183-555-0111,01/09/2007,
276,Michael John R. Troyer,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,01/09/2007,
30089,Michael John R. Troyer,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,01/09/2007,
186,Pei Chow,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,01/09/2007,
420,Anthony Chor,Extreme Riding Supplies,adventure-works\linda3,anthony0@adventure-works.com,429-555-0145,01/09/2007,
29653,Pei Chow,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,01/09/2007,
29660,Anthony Chor,Extreme Riding Supplies,adventure-works\linda3,anthony0@adventure-works.com,429-555-0145,01/09/2007,
621,Matthew Hink,Running and Cycling Gear,adventure-works\david8,matthew3@adventure-works.com,146-555-0176,01/09/2007,
29843,Matthew Hink,Running and Cycling Gear,adventure-works\david8,matthew3@adventure-works.com,146-555-0176,01/09/2007,
604,Wathalee R. Steuber,Sellers of Cycles,adventure-works\pamela0,wathalee0@adventure-works.com,517-555-0120,01/09/2007,
30034,Wathalee R. Steuber,Sellers of Cycles,adventure-works\pamela0,wathalee0@adventure-works.com,517-555-0120,01/09/2007,
109,Daniel P. Thompson,Travel Sports,adventure-works\pamela0,daniel2@adventure-works.com,247-555-0197,01/09/2007,
30071,Daniel P. Thompson,Travel Sports,adventure-works\pamela0,daniel2@adventure-works.com,247-555-0197,01/09/2007,
55,Eric Lang,Kickstands and Accessories Company,adventure-works\pamela0,eric6@adventure-works.com,932-555-0163,01/09/2007,
163,Andrew Cencini,Sports Merchandise,adventure-works\pamela0,andrew2@adventure-works.com,644-555-0111,01/09/2007,
595,Alan Steiner,Cycle Clearance,adventure-works\pamela0,alan4@adventure-works.com,792-555-0194,01/09/2007,
29645,Andrew Cencini,Sports Merchandise,adventure-works\pamela0,andrew2@adventure-works.com,644-555-0111,01/09/2007,
29931,Eric Lang,Kickstands and Accessories Company,adventure-works\pamela0,eric6@adventure-works.com,932-555-0163,01/09/2007,
30031,Alan Steiner,Cycle Clearance,adventure-works\pamela0,alan4@adventure-works.com,792-555-0194,01/09/2007,
408,Alexander J. Berger,Odometers and Accessories Company,adventure-works\garrett1,alexander0@adventure-works.com,519-555-0151,01/09/2007,
29557,Alexander J. Berger,Odometers and Accessories Company,adventure-works\garrett1,alexander0@adventure-works.com,519-555-0151,01/09/2007,
48,Anita R. Lucerne,Grand Industries,adventure-works\garrett1,anita0@adventure-works.com,164-555-0118,01/09/2007,
228,Danielle B. Johnson,Home Town Bike Store,adventure-works\garrett1,danielle1@adventure-works.com,356-555-0190,01/09/2007,
372,Katherine K. Swan,Top Bike Market,adventure-works\garrett1,katherine1@adventure-works.com,421-555-0192,01/09/2007,
29881,Danielle B. Johnson,Home Town Bike Store,adventure-works\garrett1,danielle1@adventure-works.com,356-555-0190,01/09/2007,
29964,Anita R. Lucerne,Grand Industries,adventure-works\garrett1,anita0@adventure-works.com,164-555-0118,01/09/2007,
30053,Katherine K. Swan,Top Bike Market,adventure-works\garrett1,katherine1@adventure-works.com,421-555-0192,01/09/2007,
282,Billy J. Trent,Quick Parts and Service,adventure-works\garrett1,billy0@adventure-works.com,882-555-0115,01/09/2007,
30087,Billy J. Trent,Quick Parts and Service,adventure-works\garrett1,billy0@adventure-works.com,882-555-0115,01/09/2007,
88,Pamala M. Kotc,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,01/09/2007,
106,Andrea A. Thomsen,West Side Mart,adventure-works\jae0,andrea1@adventure-works.com,1 (11) 500 555-0120,01/09/2007,
689,Sandra I. Martinez,Consumer Equipment,adventure-works\jae0,sandra3@adventure-works.com,1 (11) 500 555-0113,01/09/2007,
29922,Pamala M. Kotc,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,01/09/2007,
30072,Andrea A. Thomsen,West Side Mart,adventure-works\jae0,andrea1@adventure-works.com,1 (11) 500 555-0120,01/09/2007,
268,Richard A. Byham,Channel Outlet,adventure-works\jae0,richard2@adventure-works.com,1 (11) 500 555-0138,01/09/2007,
29612,Richard A. Byham,Channel Outlet,adventure-works\jae0,richard2@adventure-works.com,1 (11) 500 555-0138,01/09/2007,
466,Janeth Esteves,Central Bicycle Specialists,adventure-works\jae0,janeth1@adventure-works.com,1 (11) 500 555-0136,01/09/2007,
29741,Janeth Esteves,Central Bicycle Specialists,adventure-works\jae0,janeth1@adventure-works.com,1 (11) 500 555-0136,01/09/2007,
